_id,co_mun,no_mun,ano,variavel,saude_categoria,saude_subcategoria,valor
1137,2708907,Satuba,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,35.607
1138,2708907,Satuba,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,819.672
1139,2708907,Satuba,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,8.238
1140,2708907,Satuba,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,32.952
1141,2708956,Senador Rui Palmeira,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1142,2708956,Senador Rui Palmeira,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,7.226
1143,2708956,Senador Rui Palmeira,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1495.435
1144,2708956,Senador Rui Palmeira,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,21.468
1145,2708956,Senador Rui Palmeira,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,21.374
1146,2708956,Senador Rui Palmeira,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1147,2708956,Senador Rui Palmeira,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,36.049
1148,2708956,Senador Rui Palmeira,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,100.567
1149,2708956,Senador Rui Palmeira,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,14.396
1150,2708956,Senador Rui Palmeira,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,130.05
1151,2708956,Senador Rui Palmeira,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1152,2708956,Senador Rui Palmeira,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,552.711
1153,2709004,Tanque d'Arca,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1154,2709004,Tanque d'Arca,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,31.516
1155,2709004,Tanque d'Arca,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,63.301
1156,2709004,Tanque d'Arca,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,63.563
1157,2709004,Tanque d'Arca,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1158,2709004,Tanque d'Arca,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1159,2709004,Tanque d'Arca,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,146.056
1160,2709004,Tanque d'Arca,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,48.876
1161,2709004,Tanque d'Arca,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1162,2709004,Tanque d'Arca,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1163,2709004,Tanque d'Arca,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1164,2709004,Tanque d'Arca,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1165,2709103,Taquarana,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1166,2709103,Taquarana,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,105.761
1167,2709103,Taquarana,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,395.395
1168,2709103,Taquarana,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,437.876
1169,2709103,Taquarana,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,24.746
1170,2709103,Taquarana,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1171,2709103,Taquarana,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,675.676
1172,2709103,Taquarana,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,4.982
1173,2709103,Taquarana,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,9.92
1174,2709103,Taquarana,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1255.78
1175,2709103,Taquarana,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,36.78
1176,2709103,Taquarana,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,310.004
1177,2709152,Teotônio Vilela,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1178,2709152,Teotônio Vilela,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,38.729
1179,2709152,Teotônio Vilela,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,851.276
1180,2709152,Teotônio Vilela,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,195.831
1181,2709152,Teotônio Vilela,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,11.194
1182,2709152,Teotônio Vilela,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,22.748
1183,2709152,Teotônio Vilela,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,45.281
1184,2709152,Teotônio Vilela,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,4.507
1185,2709152,Teotônio Vilela,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,20.193
1186,2709152,Teotônio Vilela,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,386.303
1187,2709152,Teotônio Vilela,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,21.023
1188,2709152,Teotônio Vilela,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,44.675
1189,2709202,Traipu,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1190,2709202,Traipu,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1191,2709202,Traipu,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,187.064
1192,2709202,Traipu,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,136.015
1193,2709202,Traipu,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1194,2709202,Traipu,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1195,2709202,Traipu,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,97.42
1196,2709202,Traipu,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,10.781
1197,2709202,Traipu,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,21.479
1198,2709202,Traipu,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,25.461
1199,2709202,Traipu,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,59.41
1200,2709202,Traipu,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,59.41
1201,2709301,União dos Palmares,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1202,2709301,União dos Palmares,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,103.4
1203,2709301,União dos Palmares,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,284.775
1204,2709301,União dos Palmares,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,653.536
1205,2709301,União dos Palmares,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,4.513
1206,2709301,União dos Palmares,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,129.848
1207,2709301,União dos Palmares,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,190.517
1208,2709301,União dos Palmares,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,15.2
1209,2709301,União dos Palmares,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1503.873
1210,2709301,União dos Palmares,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,4272.942
1211,2709301,União dos Palmares,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1136.977
1212,2709301,União dos Palmares,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,695.007
1213,2709400,Viçosa,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1214,2709400,Viçosa,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,373.348
1215,2709400,Viçosa,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,320.464
1216,2709400,Viçosa,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,106.968
1217,2709400,Viçosa,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,7.65
1218,2709400,Viçosa,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
1219,2709400,Viçosa,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,831.617
1220,2709400,Viçosa,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,459.269
1221,2709400,Viçosa,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,374.196
1222,2709400,Viçosa,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,418.684
1223,2709400,Viçosa,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,6.542
1224,2709400,Viçosa,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,112.521
